.,English
SpawnTimer3Zombie2BLab.text,{qst:SpawnTimer3Zombie2A.text}
SpawnTimer3Zombie2BLab.button1,{qst:CONTINUE}
SpawnTimer3Zombie2BFoyer.text,{qst:SpawnTimer3Zombie2A.text}
SpawnTimer3Zombie2BFoyer.button1,{qst:CONTINUE}
CustomMonsterEdith.monstername,Edith Lynch
SpawnWalter2.text,Place a maniac in the same space as {rnd:hero}. This is Walter Lynch.\n\nObjective: Defeat Walter Lynch.
SpawnWalter2.button1,{qst:CONTINUE}
SpawnWalter3.text,{qst:SpawnWalter2.text}
SpawnWalter3.button1,{qst:CONTINUE}
SpawnWalter4.text,{qst:SpawnWalter2.text}
SpawnWalter4.button1,{qst:CONTINUE}
SpawnWalter5.text,{qst:SpawnWalter2.text}
SpawnWalter5.button1,{qst:CONTINUE}
EventEndWin1A2.text,"<i>As he collapses to the ground, the investigators breathe a sign of relief.  Your employer will not be happy, but at least you eliminated the evil spitit's vessel into our world.</i>"
EventEndWin1A2.button1,{qst:THEEND}
EventEndWin1A3.text,{qst:EventEndWin1A2.text}
EventEndWin1A3.button1,{qst:THEEND}
EventEndWin1A4.text,{qst:EventEndWin1A2.text}
EventEndWin1A4.button1,{qst:THEEND}
EventEndWin1A5.text,{qst:EventEndWin1A2.text}
EventEndWin1A5.button1,{qst:THEEND}
CustomMonsterWalter2.monstername,{qst:WALTERLYNCH}
CustomMonsterWalter3.monstername,{qst:WALTERLYNCH}
CustomMonsterWalter4.monstername,{qst:WALTERLYNCH}
CustomMonsterWalter5.monstername,{qst:WALTERLYNCH}
CustomMonsterShoggoth.monstername,Shoggoth
ActivationShoggoth1.ability,The Shoggoth attacks the investigator in its space or an adjacent space with the lowest {observation}.
ActivationShoggoth1.master,"With alarming speed, the creature tries to overwhelm you with its enormous bulk ({agility}; 2). If you pass, you narrowly avoid being crushed by a wave of amorphous gel swarming with eyes; suffer 1 facedown Horror. If you fail, the creature pins you to the floor under its tremendous weight, numerous maws gnashing at your flesh; suffer 2 Damage and become Restrained."
ActivationShoggoth1.movebutton,{qst:UNABLETOATTACK}
ActivationShoggoth2.ability,The Shoggoth attacks the investigator in its space or an adjacent space who has suffered the most Damage.
ActivationShoggoth2.master,"The creature thrashes toward you, bits of flesh and ooze splattering your face and body ({will}; 2). If you pass, you swallow your fear and throw yourself out of the creature's path; flip 2 Damage faceup. If you fail, the scent of the stuff is too much for you and the thing slams its bulk against you; suffer 2 Damage, become Dazed, and move 1 space away from the Shoggoth."
ActivationShoggoth2.movebutton,{qst:UNABLETOATTACK}
ActivationShoggoth3.ability,The Shoggoth attacks each investigator in its space or an adjacent space.
ActivationShoggoth3.master,"A multitude of gelatinous tendrils whip outward, grasping anything and everything they can and dragging it toward the creature's horrid maw ({strength}; 2). If you pass, you wrestle free from its slimy grip. If you fail, the creeping appendages drag you kicking and screaming toward the creature; suffer 1 facedown Horror, move 1 space toward the Shoggoth, and become Restrained."
ActivationShoggoth3.movebutton,{qst:UNABLETOATTACK}
TokenBasementStairs.text,<i>You notice something in the shadows.</i>
TokenBasementStairs.button1,{qst:ACTIONSEARCH}
TokenEntry.text,<i>There is something under the chair.</i>
TokenEntry.button1,{qst:ACTIONSEARCH}
EventEndLose1C.text,<i>The pile of corpses stinks of decay.  The pile is high enough to appease the virus for the time being.  More visitors can always be invited when the need arises.</i>
EventEndLose1C.button1,{qst:THEEND}
EventEndLoseEliminated.text,<i>The remaining investigators barely escape certain doom.  Unfortunately evil overcome this day and the scars inflicted will not easily heal.</i>
EventEndLoseEliminated.button1,{qst:THEEND}
TokenFrontDoor.text,An investigator may use an action to escape the mansion.
TokenFrontDoor.button1,{action} Escape
EventEscape.text,Have all investigators escaped the mansion?
EventEscape.button1,{qst:YES}
EventEscape.button2,{qst:NO}
EventEndWin3C.text,"<i>Against an insane killer and an army of undead, you decide to return to your employer empty-handed.  For good measure, you burn the house down on your way out.</i>"
EventEndWin3C.button1,{qst:THEEND}
Spawn1CZombie1.text,Place 1 Zombie in the indicated space.
Spawn1CZombie1.button1,{qst:CONTINUE}
Spawn1CZombie2.text,{qst:Spawn1CZombie1.text}
Spawn1CZombie2.button1,{qst:CONTINUE}
Spawn1CZombie3.text,{qst:Spawn1CZombie1.text}
Spawn1CZombie3.button1,{qst:CONTINUE}
Spawn1CZombie4.text,{qst:Spawn1CZombie1.text}
Spawn1CZombie4.button1,{qst:CONTINUE}
